Q,r1,r2,r3,r4,r5,r6,r7,r'1,r'2,r'3,r'4,r'5,r'6,r'7,q1,q2,q3,q4,q5,q6,q7,q'1,q'2,q'3,q'4,q'5,q'6,q'7,deltaq1,deltaq2,deltaq3,deltaq4,deltaq5,deltaq6,deltaq7,p6,p4,p3,p5,p2,p1,p'6,p'4,p'3,p'5,p'2,p'1,deltap6,deltap4,deltap3,deltap5,deltap2,deltap1,h1,h2,h3,h4,h5,h6,h7,h'1,h'2,h'3,h'4,h'5,h'6,h'7,deltah1,deltah2,deltah3,deltah4,deltah5,deltah6,deltah7,r0,delta_r0,ei
20.086654,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.437255,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.086654,10.103893,9.982761,8.052872,2.051021,12.033782,20.086654,0.029201,0.075212,-0.046012,0.030001,0.045211,-0.000800,0.029201,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022239,-350.613645,-298.030056,-602.021590,-151.302622,0.000000,-0.001143,1.401938,3.694628,1.435376,-0.439590,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.302622,146.727434,199.311023,303.978506,52.583590,251.407944,201.736830,0.439590,-4.134218,-1.841528,2.260729,2.292689,-0.033438,0.586120,1.500000,-0.062745,2.000000
20.087577,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.435293,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.087577,10.106272,9.981305,8.053825,2.052447,12.033752,20.087577,0.030124,0.077592,-0.047467,0.030954,0.046637,-0.000830,0.030124,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022204,-350.569441,-297.912705,-601.976152,-151.316536,0.000000,-0.001178,1.446143,3.811979,1.480814,-0.453504,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.316536,146.596169,199.252905,304.050466,52.656737,251.406711,201.755382,0.453504,-4.265483,-1.899647,2.332688,2.365836,-0.034671,0.604672,1.500000,-0.064707,2.000000
20.117720,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.372016,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.117720,10.183931,9.933789,8.085071,2.098860,12.032649,20.117720,0.060267,0.155251,-0.094984,0.062200,0.093051,-0.001933,0.060267,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021102,-349.131305,-294.066126,-600.491914,-151.770995,0.000000,-0.002280,2.884279,7.658558,2.965052,-0.907963,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.770995,142.295131,197.360310,306.414257,55.065179,251.360609,202.361327,0.907963,-8.566520,-3.792241,4.696479,4.774279,-0.080774,1.210617,1.500000,-0.127984,2.000000
20.086091,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.438452,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.086091,10.102443,9.983648,8.052291,2.050152,12.033800,20.086091,0.028638,0.073762,-0.045124,0.029420,0.044342,-0.000782,0.028638,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022260,-350.640595,-298.101576,-602.049286,-151.294141,0.000000,-0.001122,1.374989,3.623108,1.407680,-0.431108,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.294141,146.807435,199.346454,303.934656,52.539020,251.408691,201.725521,0.431108,-4.054217,-1.806097,2.216878,2.248120,-0.032691,0.574811,1.500000,-0.061548,2.000000
20.118666,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.370053,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.118666,10.186369,9.932297,8.086056,2.100313,12.032610,20.118666,0.061213,0.157689,-0.096476,0.063185,0.094503,-0.001972,0.061213,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021069,-349.086310,-293.944879,-600.445290,-151.785270,0.000000,-0.002313,2.929273,7.779805,3.011677,-0.922237,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.785270,142.159609,197.301041,306.488925,55.141432,251.358979,202.380360,0.922237,-8.702042,-3.851511,4.771147,4.850531,-0.082403,1.229650,1.500000,-0.129947,2.000000
20.107543,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.393218,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.107543,10.157710,9.949834,8.074492,2.083218,12.033052,20.107543,0.050090,0.129029,-0.078939,0.051621,0.077408,-0.001530,0.050090,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021465,-349.615862,-295.368396,-600.993300,-151.617487,0.000000,-0.001917,2.399721,6.356288,2.463667,-0.754454,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.617487,143.750909,197.998376,305.612891,54.247467,251.377437,202.156649,0.754454,-7.110742,-3.154176,3.895113,3.956566,-0.063945,1.005939,1.500000,-0.106782,2.000000
20.095159,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.419241,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.095159,10.125803,9.969356,8.061658,2.064144,12.033500,20.095159,0.037706,0.097122,-0.059416,0.038787,0.058334,-0.001082,0.037706,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021919,-350.206900,-296.948267,-601.603082,-151.430776,0.000000,-0.001463,1.808684,4.776417,1.853884,-0.567743,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.430776,145.517492,198.776125,304.642204,53.258633,251.396182,201.907701,0.567743,-5.344160,-2.376427,2.924427,2.967733,-0.045200,0.756991,1.500000,-0.080759,2.000000
20.063073,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.487816,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.063073,10.043154,10.019919,8.028625,2.014529,12.034448,20.063073,0.005620,0.014473,-0.008854,0.005754,0.008720,-0.000134,0.005620,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.023157,-351.745121,-301.016009,-603.180910,-150.947582,0.000000,-0.000225,0.270463,0.708674,0.276056,-0.084550,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,150.947582,150.068427,200.797539,302.150686,50.729112,251.435789,201.263443,0.084550,-0.793224,-0.355013,0.432908,0.438212,-0.005594,0.112733,1.500000,-0.012184,2.000000
20.099986,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.409070,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.099986,10.138238,9.961748,8.066655,2.071583,12.033331,20.099986,0.042533,0.109557,-0.067025,0.043784,0.065773,-0.001251,0.042533,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021740,-349.976369,-296.333165,-601.365472,-151.503532,0.000000,-0.001642,2.039215,5.391518,2.091494,-0.640499,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.503532,144.829633,198.472837,305.019931,53.643204,251.389103,202.004709,0.640499,-6.032018,-2.679714,3.302153,3.352303,-0.052279,0.853999,1.500000,-0.090930,2.000000
20.075315,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.461452,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.075315,10.074686,10.000629,8.041192,2.033494,12.034123,20.075315,0.017862,0.046006,-0.028144,0.018321,0.027685,-0.000459,0.017862,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022675,-351.157009,-299.468267,-602.579220,-151.131856,0.000000,-0.000707,0.858575,2.256417,0.877746,-0.268824,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.131856,148.336411,200.025153,303.097361,51.688742,251.422211,201.509141,0.268824,-2.525240,-1.127399,1.379583,1.397842,-0.019171,0.358431,1.500000,-0.038548,2.000000
20.102851,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.403048,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.102851,10.145621,9.957230,8.069624,2.075997,12.033227,20.102851,0.045398,0.116941,-0.071542,0.046753,0.070187,-0.001355,0.045398,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021635,-349.839602,-295.967568,-601.224365,-151.546738,0.000000,-0.001747,2.175982,5.757116,2.232601,-0.683706,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.546738,144.420830,198.292864,305.244559,53.872034,251.384763,202.062317,0.683706,-6.440821,-2.859688,3.526781,3.581133,-0.056619,0.911607,1.500000,-0.096952,2.000000
20.072152,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.468240,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.072152,10.066540,10.005613,8.037941,2.028599,12.034211,20.072152,0.014699,0.037859,-0.023160,0.015070,0.022789,-0.000370,0.014699,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022798,-351.308810,-299.868651,-602.734711,-151.084237,0.000000,-0.000584,0.706774,1.856032,0.722255,-0.221204,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.084237,148.784415,200.224574,302.852308,51.440159,251.425901,201.445649,0.221204,-2.077237,-0.927978,1.134531,1.149259,-0.015481,0.294939,1.500000,-0.031760,2.000000
20.127268,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.352272,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.127268,10.208535,9.918732,8.095025,2.113511,12.032243,20.127268,0.069815,0.179855,-0.110040,0.072154,0.107701,-0.002339,0.069815,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.020772,-348.677592,-292.840998,-600.021249,-151.915088,0.000000,-0.002610,3.337992,8.883686,3.435717,-1.052056,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.915088,140.925910,196.762504,307.169167,55.836594,251.343658,202.553451,1.052056,-9.935741,-4.390048,5.451390,5.545693,-0.097725,1.402741,1.500000,-0.147728,2.000000
20.072767,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.466920,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.072767,10.068122,10.004645,8.038572,2.029550,12.034195,20.072767,0.015314,0.039441,-0.024128,0.015701,0.023740,-0.000387,0.015314,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022774,-351.279315,-299.790903,-602.704509,-151.093486,0.000000,-0.000608,0.736269,1.933781,0.752457,-0.230454,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.093486,148.697417,200.185828,302.899885,51.488412,251.425194,201.457982,0.230454,-2.164234,-0.966723,1.182107,1.197511,-0.016188,0.307272,1.500000,-0.033080,2.000000
20.070574,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.471634,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.070574,10.062474,10.008100,8.036319,2.026154,12.034254,20.070574,0.013121,0.033793,-0.020672,0.013448,0.020345,-0.000328,0.013121,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022860,-351.384607,-300.068339,-602.812303,-151.060474,0.000000,-0.000522,0.630976,1.656345,0.644663,-0.197441,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.060474,149.007866,200.324134,302.730132,51.316269,251.427695,201.413965,0.197441,-1.853786,-0.828418,1.012354,1.025368,-0.013687,0.263255,1.500000,-0.028366,2.000000
20.092222,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.425449,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.092222,10.118236,9.973985,8.058622,2.059614,12.033600,20.092222,0.034769,0.089556,-0.054787,0.035751,0.053805,-0.000982,0.034769,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022029,-350.347285,-297.322141,-601.747631,-151.386513,0.000000,-0.001353,1.668299,4.402543,1.709335,-0.523481,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.386513,145.935627,198.960772,304.412737,53.025145,251.400346,201.848684,0.523481,-4.926024,-2.191780,2.694959,2.734244,-0.041036,0.697974,1.500000,-0.074551,2.000000
20.102338,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.404125,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.102338,10.144299,9.958039,8.069092,2.075207,12.033246,20.102338,0.044885,0.115618,-0.070733,0.046221,0.069397,-0.001336,0.044885,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021654,-349.864089,-296.033064,-601.249637,-151.539000,0.000000,-0.001728,2.151495,5.691620,2.207329,-0.675967,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.539000,144.494064,198.325089,305.204311,53.831026,251.385548,202.052000,0.675967,-6.367588,-2.827462,3.486533,3.540126,-0.055834,0.901290,1.500000,-0.095875,2.000000
20.102204,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.404407,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.102204,10.143954,9.958250,8.068954,2.075000,12.033251,20.102204,0.044751,0.115273,-0.070522,0.046083,0.069191,-0.001331,0.044751,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021659,-349.870483,-296.050163,-601.256236,-151.536980,0.000000,-0.001723,2.145101,5.674521,2.200730,-0.673947,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.536980,144.513183,198.333504,305.193804,53.820321,251.385752,202.049306,0.673947,-6.348468,-2.819048,3.476026,3.529420,-0.055630,0.898596,1.500000,-0.095593,2.000000
20.106607,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.395176,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.106607,10.155299,9.951309,8.073520,2.081778,12.033087,20.106607,0.049154,0.126618,-0.077463,0.050649,0.075969,-0.001495,0.049154,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.021498,-349.660473,-295.487970,-601.039393,-151.603374,0.000000,-0.001883,2.355111,6.236713,2.417573,-0.740341,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.603374,143.884597,198.057099,305.539365,54.172503,251.378920,202.137832,0.740341,-6.977055,-3.095452,3.821587,3.881602,-0.062462,0.987122,1.500000,-0.104824,2.000000
20.079597,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.452289,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,20.079597,10.085716,9.993881,8.045599,2.040118,12.033999,20.079597,0.022144,0.057036,-0.034891,0.022728,0.034308,-0.000583,0.022144,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.022509,-350.951654,-298.925652,-602.368668,-151.196336,0.000000,-0.000873,1.063929,2.799031,1.088298,-0.333304,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,151.196336,147.729316,199.755318,303.429638,52.026002,251.417014,201.595115,0.333304,-3.132335,-1.397233,1.711860,1.735102,-0.024369,0.444405,1.500000,-0.047711,2.000000
16.237553,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,287.173865,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.237553,1.410192,14.827361,4.653288,-3.243097,11.584264,16.237553,-3.819900,-8.618489,4.798589,-3.369583,-5.248906,-0.450318,-3.819900,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-538.573064,-669.957263,-771.549310,-98.871793,0.000000,-0.023382,-186.557480,-368.232579,-168.092344,51.991240,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,98.871793,571.085471,439.701271,101.498873,-131.470966,232.976246,131.829057,-51.991240,420.223819,238.548720,-200.218905,-181.761867,-18.465136,-69.321653,1.500000,285.673865,2.000000
16.250981,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,277.024000,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.250981,1.434105,14.816876,4.668304,-3.234199,11.582678,16.250981,-3.806472,-8.594575,4.788104,-3.354567,-5.240008,-0.451904,-3.806472,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-538.115040,-668.778927,-771.027472,-99.035399,0.000000,-0.023382,-186.099456,-367.054243,-167.570506,51.827634,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.035399,569.743528,439.079642,102.154972,-130.750512,232.912432,132.047198,-51.827634,418.881877,237.927090,-199.562806,-181.041413,-18.528950,-69.103512,1.500000,275.524000,2.000000
17.280451,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,40.968588,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.280451,3.354890,13.925561,5.776661,-2.421771,11.503790,17.280451,-2.777002,-6.673791,3.896789,-2.246210,-4.427580,-0.530791,-2.777002,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000001,-499.822758,-573.093472,-729.573363,-111.980248,0.000000,-0.023383,-147.807174,-271.368788,-126.116397,38.882784,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,111.980248,461.113223,387.842510,156.420983,-73.312168,229.750605,149.306998,-38.882784,310.251572,186.689958,-145.296795,-123.603068,-21.690777,-51.843712,1.500000,39.468588,2.000000
17.533008,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,29.108195,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.533008,3.857453,13.675555,6.031802,-2.174348,11.501207,17.533008,-2.524445,-6.171227,3.646783,-1.991070,-4.180158,-0.533375,-2.524445,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-489.319005,-548.405775,-718.966424,-115.277394,0.000000,-0.023382,-137.303421,-246.681091,-115.509458,35.585639,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,115.277394,433.128381,374.041611,170.543575,-59.097373,229.647419,153.703192,-35.585639,282.266730,172.889059,-131.174202,-109.388273,-21.793963,-47.447518,1.500000,27.608195,2.000000
16.436801,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,176.306766,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.436801,1.767744,14.669057,4.874817,-3.107073,11.561984,16.436801,-3.620651,-8.260937,4.640285,-3.148054,-5.112883,-0.472598,-3.620651,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000001,-531.675660,-652.257514,-763.756610,-101.313166,0.000000,-0.023382,-179.660076,-350.532830,-160.299644,49.549866,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,101.313166,550.944348,430.362494,111.393008,-120.673789,232.080950,135.084221,-49.549866,400.082696,229.209942,-190.324770,-170.964690,-19.360432,-66.066489,1.500000,174.806766,2.000000
16.590342,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,127.682389,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.590342,2.047373,14.542969,5.043642,-2.996270,11.546700,16.590342,-3.467111,-7.981308,4.514197,-2.979229,-5.002079,-0.487882,-3.467111,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-526.210706,-638.425616,-757.678450,-103.214795,0.000000,-0.023382,-174.195122,-336.700932,-154.221483,47.648238,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,103.214795,535.210821,422.995912,119.242169,-112.220395,231.467743,137.619726,-47.648238,384.349170,221.843360,-182.475608,-162.511296,-19.973639,-63.530984,1.500000,126.182389,2.000000
16.323450,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,230.057996,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.323450,1.563609,14.759841,4.749126,-3.185517,11.574324,16.323450,-3.734003,-8.465072,4.731068,-3.273745,-5.191327,-0.460258,-3.734003,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-535.626414,-662.383252,-768.202990,-99.920627,0.000000,-0.023382,-183.610830,-360.658568,-164.746024,50.942405,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.920627,562.462625,435.705787,105.722804,-126.843984,232.576576,133.227503,-50.942405,411.600973,234.553235,-195.994973,-177.134885,-18.864806,-67.923207,1.500000,228.557996,2.000000
16.373649,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,203.797791,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.373649,1.653774,14.719875,4.804902,-3.151128,11.568747,16.373649,-3.683804,-8.374906,4.691103,-3.217969,-5.156937,-0.465835,-3.683804,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-533.885589,-657.916983,-766.238112,-100.536149,0.000000,-0.023382,-181.870005,-356.192299,-162.781146,50.326884,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,100.536149,557.380834,433.349440,108.220717,-124.120086,232.352524,134.048198,-50.326884,406.519183,232.196889,-193.497060,-174.410987,-19.088859,-67.102512,1.500000,202.297791,2.000000
